rollout,t,p_x,p_z,theta,v_x,v_z,omega,u_1,u_2,ref_p_x,ref_p_z,pos_error,att_error
0,1.0,0.2787977461804967,0.2485050437268355,0.036096893305047194,0.46583326733003216,0.16681338389824285,0.17690106225431146,4.7001439061043015,4.673738498830167,0.5,0.3,0.22711707909446854,0.036096893305047194
0,1.02,0.2880445843521861,0.2517527864280804,0.03950288751376275,0.45874420128209153,0.15795686434674233,0.16369835861724402,4.7105815615478255,4.684183481298269,0.5,0.3,0.21737730295477486,0.03950288751376275
0,1.04,0.29714325603361025,0.2548273299219871,0.04264486428485985,0.451024656108908,0.1494934447680004,0.15049931849246567,4.720753921975494,4.694491937293378,0.5,0.3,0.2078254765292802,0.04264486428485985
0,1.06,0.30608162474860834,0.25773645585854793,0.04552354073129858,0.442721958375032,0.14141516739995405,0.1373683261514076,4.730604879591183,4.704597836687628,0.5,0.3,0.19847051021130574,0.04552354073129858
0,1.08,0.3148485033837158,0.26048776682965374,0.048140872039808956,0.433883678575379,0.13371207604161345,0.1243648046996304,4.740091292188483,4.714448233232785,0.5,0.3,0.18932060973216233,0.048140872039808956
0,1.1,0.32343365662899953,0.2630886511239902,0.050499952839023074,0.42455738963402645,0.1263726880673039,0.11154327522178153,4.749181546534851,4.724001855744926,0.5,0.3,0.18038326221479795,0.050499952839023074
0,1.12,0.3318277986663023,0.26554625633136614,0.05260491988950908,0.4147904332851603,0.1193844075429434,0.09895342982681887,4.7578541746099425,4.7332277566331005,0.5,0.3,0.1716652258152643,0.05260491988950908
0,1.1400000000000001,0.3400225862902563,0.2678674706518804,0.054460856396161245,0.4046296970805776,0.11273388276484982,0.08664022083839784,4.7660965347497495,4.7421040274885655,0.5,0.3,0.16317252323711326,0.054460856396161245
0,1.16,0.348010607697765,0.2700589108352523,0.056073698276623285,0.3941214043107282,0.10640731189036452,0.07464396720780586,4.7739035672508425,4.75061658937241,0.5,0.3,0.15491043926338233,0.056073698276623285
0,1.18,0.3557853672227583,0.27212691575143283,0.05745014273138724,0.3833109186620131,0.10039070056885047,0.06300047826858979,4.781276631644246,4.758758063487237,0.5,0.3,0.14688352233182048,0.05745014273138724
0,1.2,0.3633412663249394,0.2740775446731983,0.05859755945597399,0.3722425649796019,0.0946700756222345,0.05174119419008516,4.788222430679034,4.766526726107997,0.5,0.3,0.13909559008049527,0.05859755945597399
0,1.22,0.3706735811643241,0.2759165794329486,0.059523904816920506,0.36095946707608145,0.08923165887771259,0.040893341904566505,4.7947520240791865,4.773925549991265,0.5,0.3,0.13154973871152364,0.059523904816920506
0,1.24,0.37777843710821085,0.2776495296977606,0.06023763928457223,0.3495034031318484,0.08406200523325078,0.030480104860605817,4.800879933365911,4.780961332990449,0.5,0.3,0.12424835595871221,0.06023763928457223
0,1.26,0.3846527805245814,0.2792816406874925,0.06074764837990704,0.33791467888007126,0.07914810895070226,0.02052080467287487,4.806623337477765,4.787643913282937,0.5,0.3,0.11719313739853778,0.06074764837990704
0,1.28,0.39129434821667647,0.28081790273923735,0.061063167352390396,0.32623201846121713,0.07447748203291388,0.011031092575461088,4.812001357574214,4.793985469466284,0.5,0.3,0.11038510581123953,0.061063167352390396
0,1.3,0.3977016348485505,0.28226306219672787,0.061193709763359964,0.3144924725710911,0.07003820836067048,0.0020231485214958767,4.8170344282710635,4.799999902803097,0.5,0.3,0.10382463327792901,0.061193709763359964
0,1.32,0.4038738587017084,0.28362163317466893,0.061149000106450045,0.30273134331166224,0.06581897705247014,-0.006494114212487467,4.8217437516214146,4.805702298083963,0.5,0.3,0.09751146568872929,0.061149000106450045
0,1.34,0.40981092608937963,0.2848979098148509,0.06093891055451304,0.2909821249837028,0.06180909827377325,-0.01451484098121325,4.826150829412534,4.811108458927564,0.5,0.3,0.09144474933431508,0.06093891055451304
0,1.36,0.415513394738447,0.2860959787128915,0.06057340188246392,0.2792764599313723,0.057998504470387235,-0.02203602622369827,4.8302770687841585,4.81623451283758,0.5,0.3,0.08562305925726925,0.06057340188246392
0,1.3800000000000001,0.4209824364303112,0.28721973125132055,0.06006246857825706,0.2676441084574745,0.05437773973991013,-0.029057304196987488,4.83414345577217,4.821096580976163,0.5,0.3,0.08004442904898681,0.06006246857825706
