rollout,t,p_x,p_z,theta,v_x,v_z,omega,u_1,u_2,ref_p_x,ref_p_z,pos_error,att_error
0,6.86,-0.9180052738956147,-0.36143813347855985,-0.054938249376216226,0.2221208728766857,-0.347835736023688,0.023452942873504856,5.364206048696797,5.365385789361809,-0.7804304073383295,-0.4879583809693738,0.18690697400951,0.054938249376216226
0,6.88,-0.9134453598581949,-0.3682141489347493,-0.05446329181542107,0.23385356927060108,-0.32976488085645356,0.02404281320601065,5.372253398157482,5.373384172530299,-0.7705132427757896,-0.49114362536434425,0.18852386127202242,0.05446329181542107
0,6.9,-0.9086516437585956,-0.37462548685453123,-0.053976781679436765,0.24550064009279093,-0.3113679667351324,0.024608200392419288,5.379848413632699,5.380930720709523,-0.7604059656000308,-0.4938441702975689,0.19023636764452795,0.053976781679436765
0,6.92,-0.9036258754092885,-0.38066580563742114,-0.05347920613620426,0.25705837292390693,-0.2926629530957355,0.02514935393083162,5.386983556096839,5.388018007405225,-0.7501110696304595,-0.49605735065723894,0.19204688035834436,0.05347920613620426
0,6.94,-0.8983698778256134,-0.38632912596318775,-0.052971046801045696,0.2685231598979113,-0.2736681085068827,0.025666579585024607,5.393651719054393,5.39463903413931,-0.7396310949786097,-0.49778098230154,0.19395751457732413,0.052971046801045696
0,6.96,-0.8928855451146569,-0.39160983680185385,-0.05245277863392062,0.27989149965883725,-0.25440199340027453,0.026160237127482944,5.399846236189092,5.400787237780539,-0.7289686274214116,-0.4990133642141358,0.1959700834480992,0.05245277863392062
0,6.98,-0.88717484032828,-0.3965027010750097,-0.05192486888341373,0.2911599989903403,-0.23488344247174853,0.026630737923206027,5.4055608886703626,5.40645649756316,-0.7181262977631889,-0.4997532801828658,0.19808607177055396,0.05192486888341373
0,7.0,-0.8812397932868039,-0.40100286096199816,-0.05138777608048562,0.3023253741216923,-0.2151315467677587,0.02707854236960472,5.4107899120913565,5.411641141767698,-0.7071067811865477,-0.5,0.20030661357233678,0.05138777608048562
0,7.0200000000000005,-0.8750824983797771,-0.4051058428448405,-0.05084194908471182,0.3133844517152845,-0.19516563547324475,0.02750415720777566,5.415528003033061,5.416335954059392,-0.6959127965923139,-0.49975328018286574,0.20263247378755442,0.05084194908471182
0,7.04,-0.8687051123501299,-0.40880756188609213,-0.050287826185424656,0.3243341695420954,-0.1750052574171404,0.027908132720940948,5.4197703252372555,5.420536179466779,-0.684547105928689,-0.4990133642141358,0.2050640341521779,0.050287826185424656
0,7.0600000000000005,-0.862109852067882,-0.41210432623415166,-0.04972583425985822,0.3351715768528657,-0.15467016231252556,0.02829105983570246,5.42351251537533,5.424237529987588,-0.6730125135097731,-0.49778098230153994,0.20760128334056518,0.04972583425985822
0,7.08,-0.8552989922994009,-0.4149928408508919,-0.04915638799008288,0.3458938344539359,-0.13418028174899,0.028653567141831537,5.426750688400045,5.4274361898086525,-0.6613118653236523,-0.496057350657239,0.21024381128216013,0.04915638799008288
0,7.1000000000000005,-0.8482748634780171,-0.41747021095683756,-0.04857988914020321,0.35649821449782443,-0.11355570995532603,0.028996317846135433,5.42948144246768,5.430128820126911,-0.6494480483301834,-0.49384417029756883,0.21299080751809565,0.04857988914020321
0,7.12,-0.8410398494815932,-0.41953394508948344,-0.04799672589498435,0.3669820999996557,-0.09281668435118978,0.029320006675750854,5.431701863418676,5.432312563558948,-0.6374239897486896,-0.4911436253643443,0.21584106338655126,0.04799672589498435
0,7.140000000000001,-0.8335963854224092,-0.4211819577707233,-0.04740727226076796,0.37734298409148054,-0.07198356590685334,0.029625356745887288,5.43340952880549,5.433985048127014,-0.6252426563357052,-0.48795838096937366,0.21879297776560586,0.04740727226076796
0,7.16,-0.8259469554544792,-0.4224125717797471,-0.0468118875292426,0.38757846902736565,-0.05107681933061749,0.029913116406649287,5.434602511457086,5.435144390810021,-0.6129070536529765,-0.4842915805643156,0.2218445660541511,0.0468118875292426
0,7.18,-0.8180940906031468,-0.42322452002815963,-0.046210915804344936,0.3976862649528597,-0.03011699310386224,0.030184056083116584,5.435279382570096,5.435789200648549,-0.6004202253258841,-0.4801468428384716,0.22499347203611317,0.046210915804344936
0,7.2,-0.8100403666215327,-0.423616947034477,-0.04560468559229034,0.4076641884530716,-0.009124699384084372,0.03043896512234312,5.435439214317588,5.4359185813935085,-0.5877852522924734,-0.4755282581475769,0.22823698225069547,0.04560468559229034
0,7.22,-0.8017884018781127,-0.4235894099955678,-0.04499350945446388,0.4175101608941208,0.011879406203398894,0.03067864866030323,5.435081581966851,5.4355321336887,-0.5750052520432788,-0.47044038447711284,0.2315720424811232,0.04499350945446388
0,7.24,-0.7933408552794085,-0.42314187945302184,-0.04437768372264857,0.4272222065731363,0.032874644864102895,0.03090392452122792,5.434206565501354,5.434629956781023,-0.5620833778521309,-0.46488824294412584,0.23499527597541012,0.04437768372264857
0,7.26,-0.7847004242314635,-0.4222747395528506,-0.043757488275825665,0.43679845069230483,0.05384033500226425,0.031115620161062285,5.432814750733776,5.433212649743793,-0.5490228179981321,-0.4588773128419908,0.23850300302356794,0.043757488275825665
0,7.28,-0.7758698426434691,-0.4209887878973516,-0.04313318637755433,0.4462371171726672,0.07475581263637801,0.031314569666070824,5.430907229911356,5.431281312212954,-0.5358267949789963,-0.4524135262330096,0.24209126153480415,0.04313318637755433
0,7.3,-0.766851878976584,-0.4192852349883973,-0.042505024572724925,0.45553652632349284,0.09560045184090896,0.031501610816869974,5.428485601804938,5.428837544625992,-0.5224985647159495,-0.4455032620941842,0.2457558282838399,0.042505024572724925
0,7.32,-0.7576493343406787,-0.4171657032618438,-0.04187323264228225,0.4646950923830712,0.11635368519242617,0.03167758222739714,5.42555197127831,5.425883447958639,-0.5090414157503712,-0.43815334002193174,0.24949224052578942,0.04187323264228225
0,7.34,-0.7482650406414182,-0.414632225713189,-0.04123802361433267,0.47371132094668483,0.13699502419834597,0.03184332056756167,5.4221089483346585,5.42242162295459,-0.4954586684324075,-0.43037101350197177,0.253295817712297,0.04123802361433267
0,7.36,-0.7387018587797826,-0.41168724411504615,-0.04059959382988178,0.4825838062973647,0.15750407968641567,0.031999657877527454,5.4181596466377036,5.4184551688442175,-0.4817536741017153,-0.42216396275100754,0.25716168307648646,0.04059959382988178
0,7.38,-0.7289626769058154,-0.40833360682743836,-0.03995812306129866,0.4913112286547776,0.17786058213305117,0.03214741898078444,5.413707681505981,5.413987681549189,-0.4679298142605735,-0.41354028713728097,0.26108478488915937,0.03995812306129866
0,7.4,-0.7190504087280867,-0.40457456620235455,-0.03931377468146693,0.4998923513572656,0.19804440190865738,0.03228741900238852,5.408757167379499,5.409023251370741,-0.45399049973954697,-0.40450849718747384,0.2650599172227436,0.03931377468146693
0,7.42,-0.7089679918800601,-0.40041377558444663,-0.03866669588146295,0.5083260179916527,0.21803556941811164,0.032420460998009215,5.403312714758916,5.40356646016009,-0.4399391698559154,-0.3950775061878454,0.2690817400916904,0.03866669588146295
0,7.44,-0.698718386344267,-0.3958552859101814,-0.0380170179344969,0.5166111494849586,0.23781429511467153,0.032547333698596415,5.397379426618033,5.397622377970461,-0.4257792915650722,-0.3852566213878943,0.2731447988678208,0.0380170179344969
0,7.46,-0.6883045729349113,-0.39090354190819554,-0.037364856503762825,0.5247467411716228,0.2573609893656819,0.032668809374810426,5.390962894291303,5.391196559190909,-0.4115143586051092,-0.3750555348152301,0.27724354289605463,0.037364856503762825
